address,amount
0x475bE2D85d94DB0A2c7B717e7b5849a9cF613043,2.3632970658733605e+19
0x475c70C29be90588CE461fD7eFf7Be8d442514b3,0.0
0x475ce4B132441c89142Bd8AD464b09Ef98552570,0.0
0x475d2C6f6A46A83D1781e61500D1C540F85fD721,2048.0
0x47605ee0Da1A6245ba5428b5bfC7B4c431849019,0.0
0x4761d14400cb62ac2D854fa51a144618CEe556F0,0.0
0x4763dac2A3A6aFb0628b1623ba9cC6943960dFb6,0.0
0x4764da5B83f6e7ACE111AAfE1296c5f8034b5fEB,1.599809884976128e+16
0x4767061b80D4C69437981313917416cFaB5FE3Be,0.0
0x47742dC27d42B02d3df352820Ad2fa13278001e5,0.0
0x4774Df06C0b3344FD4c66Ea028E62B692345F72B,0.0
0x477567Bd811F768d744eeB3ce45E4c8c72058E17,0.0
0x4776Cfb7a14291dF695e5ac6a807432C991B4122,83106592292864.0
0x477AcE2d4DEf0c1881f3e7BaE4a784F1a2bCA341,661234007040.0
0x477D6f945FC124fC9db83692112b505ccbAC10A6,0.0
0x477EC8425030b74d093ec9d21975EdcE9d96FE42,0.0
0x477Fde184D8A2F600EBf26232C070aC044F827EA,3067658466838528.0
0x477bC255E1d6d7CF043Cd6e445C70d99aB9817dc,0.0
0x47822740E2439e45e6B2e2d4ca9773A4A47CF2a4,0.0
0x478271C960137418c9d90082DDdBf68AA72E4367,0.0
0x4784eE2fe0bFCD2805abdA41dEc819b0696ee1dD,0.0
0x478C2ebA35Ce037462eC67cf8F7E10D8dEf24315,0.0
0x478C3A597621D02d756B35bd5D0aA1F4CaD524fF,0.0
0x478CCd9FeaF7e623124Ae498fff01F3915Fd3D42,0.0
0x478CF49F57542cC306C87E5A22Bb42141989B59b,0.0
0x478c078D7f8436c0F6A21A9c98DfA736D3c6538c,0.0
0x478d4338BEf8637a2fA68510b483b087a7851961,0.0
0x478f25e0856AA133F7F9f68F1DAb2505b6EF9Bd1,0.0
0x478f85b55031B1796E50fcE4A6B15192E2BCdCd6,0.0
0x47914DF0311232570FD4b03d985c3181bB0dF29e,0.0
0x47927b4e81a4a36Dc1C6C340464fd8aA502FDbf2,0.0
0x4793a4E932fa0D28e8DD4Dd5b107f8059fc6e2cc,0.0
0x4794163dbA23074d7C19a53ae707F240E8BB158D,1.0488010115138826e+18
0x4794e148a7dEEe1918263D03D503EB82b5450793,3.664423665307008e+17
0x479587a7Fc333B0DD6172a41feb4D210B4b34F18,3.792787272811909e+17
0x4797c8524Aa72e39C274BA0f9eFD3Ffc007eBa32,-1024.0
0x4798023c996eB112D3aAaBC880EfEd115c664423,0.0
0x479B0b77B37fB55282351b4e1Dd9C0fAC6843e08,0.0
0x479Ff9FfA7Cb789adbeC3eB7E703D9e23D4CD050,0.0
0x479a43b999aD8796D755a9f27093036e21AcCba6,3.1001046484987686e+17
0x479e284df072fD710bFbd43db5da3604B074c836,2.7101574004404736e+17
0x47A8367b268CC9e9a621D76ab48DC0b8dB2d4e86,0.0
0x47A8540ceDCa00bDDa8e1f8985ABb267881b2b9a,0.0
0x47AB6a61322CB244c52D504E1f40e66158B7c8ee,524611537127424.0
0x47B3A261F2b4383F8c49a441aE3e4381597a2e11,0.0
0x47B8d45FFEaF5943542223e50025eb2C83e1A979,0.0
0x47C932e74d1bCC4614707640D4ABdCf4aC88572B,0.0
0x47CE2FDC3bAA0832F9E0B0c6dee9ED4011d85c06,0.0
0x47CE3c23a5D72A12E6E03cbE688f8C67329f8276,0.0
0x47Cbc845a6Fd56E215b32A039896403fe2276874,0.0
0x47Cc9Ae1B382B4B6db3cAA500F78208490eB9Ce9,0.0
0x47D33FBb1457628B5Cc2571965d54960015a399d,0.0
0x47D66D93FED4e96cf30767EcD41a15bf21C31555,0.0
0x47D6EC9DF712DaA0fFDe287A8D346FB038eF407A,0.0
0x47D87d5882cdD03FA72ad746a642Be0c8F30FAb3,0.0
0x47F811557c8335E28B28ED0ECa66Adbf1665026E,0.0
0x47FBEf6FB3d5E86E5307BBD3a5f920f8795cEC19,0.0
0x47FC8BbDE949DB508a71Af93094c7faA64f3c60d,0.0
0x47Fc3eBDd193A3187C5FbeD87c23Be17357450DD,0.0
0x47a0449D9832f6F4441bA1540c9B3BECF87492Bc,0.0
0x47a5FE97DaF6c57603b18E17bd7169A88AaD44bB,3e+18
0x47a5a0d96a0f64fB6FC3a9bFa85bbAc3b9297edF,0.0
0x47a6d56784CFe17436C20B223257ce705F74891D,0.0
0x47ae2206c8950e6322dcBd1c7c5DdC3aFcC14D4C,0.0
0x47b2089f05bdB28ceD55c925f34e04E65761679F,0.0
0x47b55B4e1911dF46d2ae2C704e042a4ecC626878,3.417500409909245e+16
0x47bF03Eb8544c6cccf50cdc437ee9D54eae3C874,0.0
0x47c13ec4A70157B77522c43dcb07f0C30b50BB6B,65536.0
0x47c3EB3DCdd524c2508Da649D08F94571dcD398a,0.0
0x47c4274b4E5a2272850D4e44e95e21A683bcd8bA,0.0
0x47cCEd2a22B72179015C27424a312F1a999f6916,0.0
0x47cc389766A4a8c1433eCe84027D2eD8920Fdbc7,0.0
0x47cf7D8ae1c75c17Ebf16c3a561581ACcEFa5D79,0.0
0x47d0610768ed33922A1f62e469F31a3DaA63779d,0.0
0x47d13ABB52972466B612cDdC462418Be51BA5cCd,0.0
0x47d3498f026A9b1744e5d656B3c6dfb047fc6461,0.0
0x47d5aeC8eB4B3AAf21d12823bb2D74E97011daB0,0.0
0x47d7a0A68eA6CBB001292435E25B311d0c7414e1,0.0
0x47e0D7D1705BfeeDd5fe53b6CB1CF7B52fA17fb5,0.0
0x47e6e60B3903A1e475CaDbF8F998EF27d3904a1B,0.0
0x47eA0aB486F9d00F16d9f248e3388586E061f7f8,0.0
0x47ef8EDf0330Cf20bb1B386520df38cB5Ff99B13,131072.0
0x47f079a91D5326bf47D517930370f6ac75400AAe,0.0
0x47f20972584D46aFEEc8Fa91fcd8df6dDac1dEEB,0.0
0x47f5A3417F9473F9fC086a0Dc280B664C94c73e7,0.0
0x480217C5C45bEf0Bc22794750e29a70c05a123ae,0.0
0x4802Ca95f08f255e1182C31417a6084422E37f1E,0.0
0x480339D01366aFBB8caC1Ca28e5aB1a68233F7Bd,0.0
0x4805d0a2bD6fe26F878063Febb2460f5066F70dd,0.0
0x480D154DEb4511b4A81bcD70fd9B22571176bb15,0.0
0x480F35CfC45997f27B2FE52d5990d39422A67D8B,0.0
0x480eab2151a0446c77119Ca6C5777EC531bc1814,0.0
0x4810cBA96B2651C8C3EBc1D9aCB3772F43E8079D,0.0
0x481337705fb85F2c8b0a932794E574FC965Bcc14,0.0
0x48156fF0d9ac0fAa4B04c7688915486c93C27F08,0.0
0x481698395FCEDBf4B0CE1388e7832eF10E038927,0.0
0x481A349c090E8e33B5CAfC244ff1E1C153f0363d,0.0
0x481E6EAAd578057205aF661E7184DF2f24A2715c,0.0
0x481fe41d8e0A668D50f3e35e67bd1c31a4015F1A,1.10730164e+19
0x482434331B24867693F3df60CDCC351d4d215a8d,8.369490513443848e+16
0x4824A35388398063D7F528e45ACd9e5D11B6a71B,5.042976833487181e+16
0x4825dE1b75dD77F3d567fAEa2C8F991Be8e46D3b,1024.0
0x48278E9a88cBE527E2aa817634a1CC3f474c3c0D,0.0
0x482Be22B91C8a4A7C30C14ffa9f4EcA78b718e9F,0.0
0x482b10F99B8b1F40070df283E309051DDDcCeA7a,0.0
0x482bAe95Ab120563EEF1f4492F60c88a98C8F1bb,0.0
0x4831B73Ee8Feca6C8e5D196C070044CC1d63e249,0.0
0x4831fAe5DF05008cce984d71EE4E6fa78B09d53e,0.0
0x48333Ce5363678b1FcBe0830524323d7116D77b1,0.0
0x4834D6A77F2120Fc146F711890D0bBef4351faCA,0.0
0x4834c4308be9744511315BCAa2E10d4245f109Ac,0.0
0x483622847Ef5225a14f405f7CfCC4989CE124397,0.0
0x48374702D5DA53f610200a6A975FE81E4F6C1035,0.0
0x4837F183714753Ac1312553320af89AA0bA869B3,0.0
0x48380f8e8C6ED84901E27e455B7Bf8ae41Bcfbcd,0.0
0x48390c4e610b773F5e12084934cEc262bDAd31f5,1.1e+16
0x4839B3B8CBa753e20407E8265af81d65195e5BB8,0.0
0x483C267f38b2818E139EEEF530F662844f114F29,2.0600087575429837e+17
0x48404d1Fe95e3920CE0EEe53e69916cfca098A73,0.0
0x4841E94A5bbce579f19bF8bB27ECa89b34E154dC,3.45554e+18
0x4843d0302Ed6f6819D850cA9Ee31F785B6F32546,0.0
0x4849083093879C017956B1Acf8ce9e87cef3cB56,0.0
0x484DDcd794F10a3BD6Ec146D6F242DfDb0e32994,0.0
0x484aF70A82ffFA3D4e300Ab35D63c5243D8B2Def,0.0
0x484b28183a37DdFaC45f8a0916e330f356ffCd43,0.0
0x48505F7B2DB2f13621951FD78326090595E91468,0.0
0x4851510F410Fd8F4d51df804E61A17dA99F82e18,0.0
0x4851DD1868DB4747234bd12D1e81a5BcAE17dDb2,0.0
0x4851aE25872C530829D1677f99c429797BeeE736,0.0
0x4857C455053AF588f8197969f277aC9904a6F3Ca,0.0
0x48587A6b0Bf56Ab804B58e2C39D132032067A779,0.0
0x48589A2a023aD0187466886897d37D3bb962B27B,0.0
0x485B6C9e4c4664eB8078E7d271419e269D396873,0.0
0x485E48f929fb4C12c9115C24FF8368069ab00852,0.0
0x485EB3ea12169E9Ef8e2Bd4e56bACc9940CF7F9C,0.0
0x485F09688E694DbedC825E22318E5FDA70B82805,0.0
0x485b29C2cE1E8Ab267Dfb1f66Ae1D79aE65597Ab,0.0
0x485eDabB209Ce3115ac20Ce3cbc166F58Cc1A7c6,0.0
0x48604bB7F464f0A872F7BF950398623346Fd95D1,0.0
0x48615bcc9e65e8221f9CBB49ffe71D5041ce4D00,1.2083019045879595e+19
0x48622986E18F2114DFF4BcD2FeDADd3D3106a037,0.0
0x4862a36794d271bF7d5c5DA41D30e00684b0BAD6,0.0
0x486364a38079a59cF5aA7221E008EAfA248C86ca,9.85777603104914e+16
0x4866725130C30e697ef9F04f63F618aBEe62ebd5,0.0
0x486CE02076e9c3991503E637b740D9648BD622be,0.0
0x486f74fCa0DB674683EBf4bED04E62Bcdf1C7150,0.0
0x487170eF3aBb35CFE11593A977a16ccD3d542C9f,0.0
0x487261C44bBEc07E71643F4E87306cbc4F2730E6,0.0
0x4873eC62713ED5c6F905Fc3D9d6F91a6AE040384,0.0
0x48750ff8Cc9C07Fd36C1eb230Ef3a49DB8b4813A,0.0
0x4877C24EB1CD759bc3E0E03028eEFa7efA9841BD,0.0
0x4877fc607DD4E0abB129e2aA228f00edc98abA49,0.0
0x487809327653A57acABCCcdD3f5a0d8d5461CcE8,0.0
0x4878DBf705F13c9c93c3580df0e86276407222Be,0.0
0x4879F783416712dcd46dFa3C969C4D70DFb47d83,0.0
0x487D1EB947Aa424110c3F4520a6b02655eaF6a29,0.0
0x487D81CeaF9988AF834F328a5628b0C5066BA63F,0.0
0x487Dc2C9472fc1A9B5231229099F2aF1b1bec7E9,6087537365504.0
0x487c66f676D14D34d1Ef69f554197F23F090F117,0.0
0x487e9A37209f09CCf3cD924Ef7dF74C64b3724Eb,381104602624.0
0x487f2216b5BD2156f1e0428EDb7A2767c7875af7,0.0
0x4880B8d661fff611a797DBE1c6e038D3C6EB8B79,0.0
0x4881117Ab065e1f640FDE856413B2D2b89E3fa31,0.0
0x4885ad7A3ECEC7fB912b212De2c9538054b17F87,0.0
0x48860f847E25d8a15B3b150d29d7a74d82000D94,0.0
0x48896B5cF7f73F569B16048c7504c884c3ac9D6F,0.0
0x48897529f2857A6687c8624615A17c8e0b90fCD1,0.0
0x488C2D5B8f02478e5BbdCf81F8435E98c429284C,0.0
0x488CB7D6F7596ACcf0544913Aa9e0d0f38F315F4,0.0
0x488b5573Ec967F9265dbe82F88B1a920F08E3749,0.0
0x488f5d6a6A990C8E95232B0A321145692C401891,0.0
0x489135151378e9E576cC7f008fB794A0575F3Bdd,0.0
0x4891F8eCE857427751299392CDB305bA6E5d2541,0.0
0x489370A8AFF31E25f8b1f7c958CB436e8faA31eA,2.026668897018921e+18
0x4893bda4ff7E11862a000CEC6C0419887E367Fb7,0.0
0x4893cd0b37EedC7B0d13EDB90a94e9C1C5d54c9E,0.0
0x4894a49138501505572Efe5A8cD8A2FF8066d76f,0.0
0x4895D433dc566BeA3d39243be1f1996fC20820c3,5.899397739047404e+17
0x4896869A364160069195352642960ad5Ee102bB2,0.0
0x4897e6b685ff71b6AF5cFD9EeC46525040B83EB4,0.0
0x4898772a5bD266CBD27994D8e769545d8F1b9270,0.0
0x4898B7b856F8680eCB68CD3c7493497f88816B8E,184212995284992.0
0x4899ABA67Ecda44bc6Aba3AEd15A06369085C37f,58596906973184.0
0x4899F9b7C4735Ac4F14E526db6B52D78EB9012D3,695605150080.0
0x489D15a09DD0dD76eeC023936Cb4ed5782A24bA1,0.0
0x489EA3983A12b963Dca5a632E3558fd98Ea92b68,0.0
0x489a91CEbC04Be1E4f30E47A901158554965692F,0.0
0x489b1f6f3E35FEdb407F33895acDda8860518Aa5,0.0
0x489bAe0906a518691641AD14E410699F93E20054,0.0
0x489c75031629c608822c93670ef092324d791Ce8,0.0
0x489cdE1710C0360838383B6a50D47cF3A002a49a,0.0
0x489d733e8a471A6fb1870524f3e8D929550208a7,0.0
0x489f8d4B84773b7cD8f563a6709b9a8eF261e0bc,0.0
0x48A1Fb81B6Aa19931bdfA7124a83e12B70FCBd06,0.0
0x48A30d61ac6804c0A8C03Bddf92303E2F67FD0d3,0.0
0x48A4021896bfbF3b2519cfb2e246bbF0552Ef4C3,0.0
0x48A64EEd43Dab225EdFabE48f30916E8EE842A19,0.0
0x48A71b0E7125B0E5F1e53bc812D9965d6E408b00,0.0
0x48ACD25B5998BA4bd578997AE20EDcE1495c37BC,0.0
0x48Ab5Ce008D1cc67c68cffFc3FA6914a355DABda,0.0
0x48Ad72A2977f12734ED3Fbf408B39B2C74F4650a,2.000633556625664e+18
0x48B220f67Cc9108dAfE09FF5B21737a538A23b2f,0.0
0x48B27a2B1cE80f603bB0dD27a9540C7f5888A5Cf,0.0
0x48B2B5C16284C2B4038e00dD618cc0173DBAd32b,0.0
0x48B72465FeD54964a9a0bb2FB95DBc89571604eC,24358358777856.0
0x48B7C0FA7f78511911781ebacAf2A59a4E5fb99f,0.0
0x48C5Fb8db5Bb9d4aE678cd259aeDeA23C6012Ea1,0.0
0x48CF582FC4570Ce1120378a0F1ade31dA2e637ad,0.0
0x48D0d49c06d18e11D74569A6Fa15CB1791121A1b,0.0
0x48D33861892f5ac0853FeE8175cD781d8207e290,5.563513493722483e+18
0x48D578a4811Ac0A900E93b00ba08ba76f9f6A457,0.0
0x48D93dabF29Aa5d86424A90eE60F419f1837649F,1.035666988172247e+18
0x48D95118Da88BdDd60e12461944600b949199636,0.0
0x48D97b71D5F67cF514fE901996f60686AF1353d3,0.0
0x48DA5E2E2EAf6c292A07BFF50968c313f7Ea0d83,0.0
0x48DDF6d748AeD851A19Aa33916B3d05f179a18d5,0.0
0x48E6a07244a9A634A4e3Dfb9563fd556178adD8d,0.0
0x48EB98bCef4Ca7613Eff56593aFDCba03B0bdE92,0.0
0x48EE315b4c7Bef4061Fe817def2CEbB8D3F07A54,1690314999106048.0
0x48EEaD56ae434AcC49e7Dea0a0A05d0969FE323f,-2048.0
0x48EF141A287Bf043b85919b16A800aBEB31531d4,0.0
0x48Ef07C0698db4749647a2d7631B401B1db284b7,0.0
0x48F14eD17Fd76f00e33268F9D3ff3E10DEECe460,0.0
0x48F3CFd6D1B402C928Cb21637DE6825505E79069,0.0
0x48F6270BaF302e3934877C00f5AC194c7290f92b,4.4126759860748736e+17
0x48F64B5692fC5Dc1678F0706Dc1f4524Fb700F0a,0.0
0x48F77DaBA149A3840916487CE7D685C32D29E725,0.0
0x48FD6Bb7fFCDCf981d4627c77eA644B42b69354d,0.0
0x48FbabC2b806F472adba8b748fC7da6372a38E0E,0.0
0x48Fdd6fAEE4B8f8DFa1Ad1eb9D8CB1c652400B80,0.0
0x48a468C9455422F618e0E7Ecd4E8ea25B043DDEe,0.0
0x48a4D6Fe97E12E9dEF65355bB763Da13448F03Ad,0.0
0x48aF9e407192663e54CA4DD8c4Fd1E3006479a4c,0.0
0x48b23c92Cd6E32DaeD6589428bD41804A5399884,0.0
0x48b5E36D108C2c2ae8ab2Eb37795D105A1435462,0.0
0x48b908cB934dEcd01474293e1764e203d169Fe1B,0.0
0x48bEad2283381Ef856FE1bA623B161c967c1899A,0.0
0x48bdBD1F6ce64a5E1E37dF00783614fC0809898A,0.0
0x48c04ed5691981C42154C6167398f95e8f38a7fF,2.75796903e+18
0x48c05DFf8f5d94ED508C91fe12EA7b754a7b820e,0.0
0x48cE85126e2f52b48F1cb5f33cBac6c5Da809BB4,0.0
0x48d2d7C2f6861624a38cAc1A7bf3c0e3d5c2Bc12,0.0
0x48d31667aEe198a3B1590cC4D8299dfaC06D96DF,0.0
0x48d4595a217E4e3d737cEf030870285bA4761693,0.0
0x48d6D973C1758c71Cd9f7B00f8A9567398132267,3516219652288064.0
0x48d732E704b90D77aF8eC46Fcf5cD75e03afA208,0.0
0x48dC60281a5b593A47b8c1B4975486Ad5f2846B9,752477804496384.0
0x48dEEF4ca13daE5D5Ac0E41f3ada198d3dBB204B,0.0
0x48dc7c33a75dd4ddBB1F5741aBe40625B66Ed99D,0.0
0x48dde826e9383D45e9DcceD3bEeC3CC43Df4f9FF,0.0
0x48e05CA824F24249f8b5bC07998689379dcc96DF,0.0
0x48e24e07d4F3a2B0A1169107811389e00B503E1b,0.0
0x48e30088cfd5DedB32A9b74C4BFe1795e15571C7,0.0
0x48e3E3C1cC4b386af985E775b802236bad87BF6e,0.0
0x48e5673F2f7aAB9e20Cecdb923ac47D4efA7002B,0.0
0x48e6651172721f3fAE4291bEb605381A4457cFc9,0.0
0x48e67A778401b8bd3a1899cC817Bfd39d0B9Ee17,0.0
0x48e9Afb81fcc9136dF9f6Fefe4465be2Da411a86,0.0
0x48eCE689938617AFdb825767e4FB2F6Ff1fD2309,0.0
0x48f428100D6332581c88531AdC5e6254125552bc,0.0
0x48f628228F6935C2A9229FCcbC60C758260d94F7,127295918047744.0
0x48f9C2c3b9858E0f0FF809d727814Ea76baE7018,0.0
0x48fAd8dCAe5791103b8F3DdbdDbFa175382598c1,27648060751360.0
0x48fC549aaf1fF0dA8A98eAf8d0a0c66B1A78A97b,0.0
0x48fCBa5Dc04C6A249CEcFaFAE76A89583Eef72d0,0.0
0x48fFe5363045b9a13344e9dDA9bb7E4C7025c8D1,0.0
0x490483bc924d7c2160aF99c6Fa79997692CbfA97,0.0
0x4904A9886B83B67798AD3Be14990369fF73023a9,0.0
0x4908FE3f96F28152880BF2b90E0B7af06051d34A,0.0
0x490BA4C9A53a7f5f654a02856Dd2F91448c74aB3,0.0
0x490b802fb46826050bBD924e4fb10985f3C7B614,0.0
0x490c8c66A96a87b4d51d44f5976dc5978ba2F6Be,0.0
0x491142445b7151e5FFB0dC9a689A8A8f44929169,0.0
0x4911c7135CF8dc9dE02382f584Ce9967a9c505Ed,0.0
0x4912Ea2EdA6bED2c2aBFa84f932086200367f7E1,0.0
0x491319E9baCdA44E931Be9136d4676Db0A8C2755,0.0
0x49136ef0136747373A93EA115a402f006885ee43,800000000000.0
0x49191D34eC4Db64E6154B40AbBfe054F04f88c84,0.0
0x491Be2b5eF58D9E07AAaD932175eB9A4B251999A,0.0
0x491Be76b1b212Ecd63ec80fCB315B4b6c397674F,0.0
0x491C7a40cB56157278Fbe90c9AFf8070131dc4bd,0.0
0x491Cb9773bF47eeA3D825aC47F4d632e524e574C,0.0
0x491D855445089210861B26732BDb15fb6Efaad46,0.0
0x491DE66627D3B09974811790D260319e7d08fA08,0.0
0x491a55f04ad36f0c8Ff31d0b548B3C7704c85462,0.0
0x491bd53399Ca5318cda3Be4CEc6506A924Dc4F8b,0.0
0x491f6Cd63E43004937594B98186ac4ABffC1B037,0.0
0x4920db040670DB9E6196d6A4087e3865d80763B7,0.0
0x49215f03B21D99648e704B9524232eAffd6B81dc,0.0
0x49228A46e99De18406fbE21D08A5185511106Dcb,0.0
0x4923aa740EFc32aceB666572aE43c6b06800B673,0.0
0x492484fB65d41B49696Ec1cBDe26cE496E9bc3c7,0.0
0x4924b1Fec8d4ACB091a406cd38444Cfb4e86068D,0.0
0x4925c8d00E2c94dd9B00d299B249d3Fa6E1C2bf4,2.1983214128331776e+17
0x492DA4Ff9cfE9c8F74fc4c99699b6Ec1c6794861,0.0
0x492E6AC3eeF6A4AD35FB108CC29a35eaFC0d4775,0.0
0x492d474D0871F73674b84dEA71B4470Bff0D385c,0.0
0x492dE2A4F5A6b4eeF2d13CcBE9B7674e6be19D24,1485527058939392.0
0x492f69C63D8Ef1E4F91b65CAA184E8a7F3045177,0.0
0x493035AaCB8a4Fc4368f4F413f019EB9eBdE3888,0.0
0x49307DaE03a6f1e61C08913D91312Ca612c27d75,2.8874157745366016e+17
0x49307d775728dAF1d4736ab762DE0ceFd035e323,0.0
0x4931bf63D6a51e5f07CCD4F063a7540264C30d6d,0.0
0x49328Ccb3C2B6082CC0B29035D097d8381550C6B,4085282499072.0
0x4932a585306bb150b43F70Eb7a545b92A328e365,0.0
0x49337214994B7ad57C8c3c9D007F551E69C2B62f,5.65831622642176e+16
0x4933C3122DF61c9dEC48Fb2Bc3bDC09CB0E1341A,0.0
0x493551c4417ad31d0711e78DD2ba3Aec45d735DC,-1024.0
0x49359aAfe5f435a8660D0958F7B8dbE53C9fAC58,1.4632295162543739e+19
0x493C5f2Ff1b0a1729E4D5800D823BBbbb762207A,0.0
0x493C88e5fa016805907821C1b7015f4576EE7B47,0.0
0x493DD34f715C2773e653fB19f155A8E0dA13Af5e,0.0
0x493F559C26a21fB744F39E2D3D65e85652474A5e,0.0
0x493d7cA07cCcE5B66D244e305C11838f9cF66Ffc,0.0
0x49423Dce9DDaD4c23B97BA70F5DC4a926Ff4457a,0.0
0x49431E9AF5c4794F65dE90cd3EA101028e4679c4,0.0
0x4943668782723DF655D8Bd0943636b3B3DdB1cfF,0.0
0x4943D9e70Ed55D3490C6bBcD7674B9DdA39b2a03,66416193110016.0
0x494479603d655d8e1a0c92576c34e7720319De57,0.0
0x4947B8804e2d484F97c1e11ce565509641986848,0.0
0x4948C0a7FeD1c1CB40674B911250c0aaE979D39E,0.0
0x494B839520812F6f144C658c0282Ca889A0073c3,0.0
0x494fE899f16A71391BE9ebc6A5146A132F963806,0.0
0x494fFD686d412b1f68539B56D432deE091Ce63bF,0.0
0x49501ad0f4B18621dD43aCdFBF6895DAE789C4db,0.0
0x495100B3f8e4c97Ea87211197f1268e0D37709FC,0.0
0x495158CcF8C527B592eBF49d68Dd177baE00587B,0.0
0x49534A3D0af6F9734c0bCe746Baf12576b1009E5,0.0
0x4953b62459D56e353AFFb1539b59b30cfee76C5a,0.0
0x4955AEf52108bD310a0Fd7bEB31cE59E80a84DDb,0.0
0x495802Bc341D2E468685Aa0429Ad1C15906f0347,3.0004223326520574e+19
0x4958E2aFb082e5e40ECC5F43433F48805bCa287E,0.0
0x49599d459c398ED7A923a1f29E567FE9D5DCde07,0.0
0x4959d4a9B61000D803b65be8287077799eDcd075,0.0
0x495B4892d6AA409f6F2f13C8bE8fEFce0D1C68F7,0.0
0x495be817cf3A357187872c4a177eAb462cAc9105,0.0
0x495eE4993cb0FD0F52D0CdAE5e13dfA9dd8a4D89,0.0
0x4960e72dEccce40cEE9B85624C2A730B7F7f0197,0.0
0x49629f0aFa01e31F1b11766c3a5fad4f26d94679,1793187254272.0
0x49666B9051a286eFf4A66907a82c5971760f7171,0.0
0x49671901d05FaBFFE166b094f67E2acC59399431,0.0
0x4968b5B1157288c029F6a34290D5c63A7d3Dc12f,0.0
0x496E85621658804ea54Dcf4e88Db5bAe24E1471A,0.0
0x496EE229f3f76898A2B8b79a8521B51bcCa1b7F0,66431381906176.0
0x496ee1eb29154CE32CbDF1CA4DBb467e311954af,0.0
0x497277189F1f4dB4845C2d28D27f09E41dccAFD5,573997987430400.0
0x4973Ef261dF20c588A2CA0fb3c27532fbC0fBa3E,-2048.0
0x497D32a3f4e9A4aced0a485c905A167B0517fE0D,0.0
0x497c9Ff85FB6c2fAE7C77D59EFF03bD16d7F1ce7,0.0
0x497efc1e5FbA0FCF4Bcb747BBD6c50CAB1cB21fc,0.0
0x498060C363D0eB9bb6B4b3142B4eAE9C587DF1Ca,0.0
0x4981010c21ce280C56fAD117531AD985C8440D33,0.0
0x4981d1b985D0b486009DA7e5a01035602F57A334,0.0
0x4985350f13B9C580B33FA400753FE50E21677398,0.0
0x4986C1f2c8A2f71C84825bE29c622A3071be47A2,0.0
0x4988921116001ad4c2DC0f3F6D940dF861f0b64A,0.0
0x4988A813e210e2165dD48382C403459182F13F87,0.0
0x4988aF3Be6C6AC450421E03A32885EaB97261B51,0.0
0x4988b2A59C6A50A31D88D165FeC9E0F4562ea8F2,0.0
0x498944ab7c91971970d8329114406e0926EB87e6,8192.0
0x4989d297D5949024F176ed4b51c57f528B26BBFc,0.0
0x498D811C6d9460BED7Fd58f8482Af55bA8F611d1,0.0
0x498a16Fc97894fEbaF697E646565719340B571eb,0.0
0x498d0C1c491D7B90fA4cc280a0fD27Ff58225bCA,0.0
0x4991b3214d2d7f923fC248F16B17de5f4050BBBA,0.0
0x49961529829c3bc5c6d3e76B6C22b9B766e042Ec,0.0
0x49964C6F4Fc9af2C9c6D87c2df4C0a74dcc72E3f,4.1981584199851955e+17
0x4999857a3716181D2E48534886B18F951f3c0d51,0.0
0x4999BFBf120e33C592D9bBE3965E77A3C7c8C75E,0.0
0x499DfCEAb86504d340C7668B1406BaEB33c8bfc5,0.0
0x499a34fb3EeD7B8017E9CE0ad1CaF2ffc27aaD9C,0.0
0x499b18e8A4426581bB231ffD7ce8dFFde79eD767,0.0
0x499d2434Bec3876662a6A486129365d338f4A343,0.0
0x49A24168950AFEeC92201d111C89BFCcfDf5294A,0.0
0x49A375bC938E3Cc2184e1B1b3A5f2C4b386dA2da,0.0
0x49A3D94Df44Fe56AeB0c65c3EecFFF61dE680867,0.0
0x49A487d0Be02e553fD6aECb21ECE3C0B7a59DBb7,0.0
0x49AE92228644a371dffc1A9142082187d472d371,0.0
0x49AF7b835e09C7b3327582E4233Ac91815192617,278496127297088.0
0x49Abe6a8fC85C9Dc3d8e5BEe319808346c951582,0.0
0x49Bf941D20903733BA4cf1CA495E5BcEe06f7b54,0.0
0x49C092474b8DC95876239c3977D5046AF7e6c62E,0.0
0x49C2ecF31574Aa540ACaBE2Ac511Cc479AE8e8Bb,0.0
0x49C88D23Fe5741dEfD125005256CA7A090Ddc6E6,0.0
0x49Cc0554A5bD19b71afaaD329Fdc8a5951F6AE19,0.0
0x49D024eC5850852E3E7577E551c5c62907333957,0.0
0x49D0B29d7805Df74767dD84cE92393E458b70645,0.0
0x49D2a2EB7B8266a3402C3294928b13f727cBE6dc,0.0
0x49D430A6De08C01Fd7eC4b5E063f0f6ab24DBF0B,0.0
0x49D82faB85aAf644117756b08D65656F843B4cDc,0.0
0x49DA5773000D0a3AD19F481DD1218f72CcdA4dd7,124888981531232.0
0x49DFd0FAaf8461197F8488f4bAF6193677b97E27,0.0
0x49E2baD76FBbD99259a32A618c691cbBc4C12c29,0.0
0x49E53Fb3d5bf1532fEBAD88a1979E33A94844d1d,0.0
0x49Ee3E61F32Ba3e144b2905ec86675720136A8E1,0.0
0x49F6fe13A5A464C492D9f86cC2162E3Fb0cf715C,0.0
0x49F87bBb0d137A451829D210845eC560ADfB52eA,0.0
0x49Fde70790703B5747f5c8ee39c242B1eBB3dF3D,0.0
0x49Fe5c83F70623677851311100fB683e204E8AA7,0.0
