address,amount,event,timestamp,year,month
0x7D95d724C44675526383Ef0c69b2745e251Fd58B,1.2e+19,Staked,2021-06-30 20:45:04,2021,6
0xf5f259b9406Da00048194A651D2D507a61537fB7,8.424421139382761e+18,Staked,2021-06-30 20:46:06,2021,6
0x8d3A27C390654fe056E6AC29eD52D91b6461db21,2.2e+19,Staked,2021-06-30 20:46:23,2021,6
0xBA376bECcF93b6E606efeDA3f6fe0A902B0B9fD2,7.793481952908955e+19,Staked,2021-06-30 20:46:35,2021,6
0x1A51aE301A2F292B65454Afb52BF1a0B22d3d26C,8.128965555695944e+19,Staked,2021-06-30 20:47:21,2021,6
0x88Aa631B427cf96D12d91885E7026a3636D90070,2.4909476357358133e+19,Staked,2021-06-30 20:48:00,2021,6
0x64288c0881acBEDC4bBdC4D7feE785f7dDA54716,1.3818358055433244e+20,Staked,2021-06-30 20:53:51,2021,6
0x5d95b7064AFEE447885fE0F894Dc559b646Ff58a,7e+18,Staked,2021-06-30 20:54:26,2021,6
0xde2309e9ddfC55ec069200B2f0FC90A8336a8013,3.24e+18,Staked,2021-06-30 20:56:44,2021,6
0x7872611e32cc63B184E34419f5793FAed9D1d7d9,9.208357009086813e+19,Staked,2021-06-30 20:57:06,2021,6
0x0E0573D0C29eA4F63A07cb5d21D3B59e6Caedc14,5.892883118593417e+19,Staked,2021-06-30 20:58:00,2021,6
0x4cA7CEB2D96F660f46C8Bc9416d56A52Ca99BD36,5.125101953962948e+18,Staked,2021-06-30 20:58:13,2021,6
0x2fd0476478C01D0472b264e27F9D3C1b30DAda2A,8.356421735148403e+19,Staked,2021-06-30 20:58:13,2021,6
0x2e48c41E36f03471248DF0dc879423d7329c69dE,7.716e+18,Staked,2021-06-30 21:04:08,2021,6
0x6e8F26d35800EbB7678ac858866EC0e86Ba7D1FC,7.716e+18,Staked,2021-06-30 21:04:18,2021,6
0xBE75408f17F7cB065bb76b01B8f3aCf616B267f5,2.1396488055758123e+19,Staked,2021-06-30 21:04:18,2021,6
