address,amount,event,timestamp,year,month
0x9A6da6d3c6eb7C2DacFC66bc82017c766634824b,4.847443942287172e+19,Staked,2021-06-30 22:46:20,2021,6
0xE1FF19610020D72930aEe1b9c047e35B7fD0080e,2.2882620538230997e+19,Staked,2021-06-30 22:49:21,2021,6
0x41aC491300631c2Ab94A3456c04b26b28b66955C,6.909796022481503e+18,Staked,2021-06-30 23:00:49,2021,6
0x678AaD4cc7fc565097D263B5b97710136F3Fe343,7.375403266148635e+19,Staked,2021-06-30 23:01:39,2021,6
0x7834626d2AA32e1Ca4EAA8cd481fd0BB3Eba064C,2.9494291799723573e+19,Staked,2021-06-30 23:05:35,2021,6
0x2be1a753b1c0562c4cf35A24F6f62619961CEB53,1.1659478645965486e+19,Staked,2021-06-30 23:05:35,2021,6
0xD6E53c4A99827431aE1126ad6D1ACD660cE56215,2.0887837643399647e+19,Staked,2021-06-30 23:05:44,2021,6
0x7834626d2AA32e1Ca4EAA8cd481fd0BB3Eba064C,-2.9494291799723573e+19,Unstaked,2021-06-30 23:06:55,2021,6
0x5FdBD34D82f378085140882d7802a308dd444508,2.2312085212759903e+18,Staked,2021-06-30 23:09:00,2021,6
0x7834626d2AA32e1Ca4EAA8cd481fd0BB3Eba064C,2.9494291799723573e+19,Staked,2021-06-30 23:09:37,2021,6
0xaC1a9539952d495C6313779A98f36C9337EbAcC3,1.7274758360100923e+18,Staked,2021-06-30 23:14:09,2021,6
0x0662596A2a8F7FE81E13F5b68F77E851A1251f73,1.1051625667347139e+18,Staked,2021-06-30 23:15:16,2021,6
0x4365b070fB940462Fd0769A96d22bcfd8dd51608,2.7032660723071626e+18,Staked,2021-06-30 23:31:07,2021,6
0x63529A232DBCF31af83FD0A26e645CfB4a3D3948,1.4160553110680424e+19,Staked,2021-06-30 23:36:59,2021,6
0x0662596A2a8F7FE81E13F5b68F77E851A1251f73,5e+16,Staked,2021-06-30 23:38:41,2021,6
0x0662596A2a8F7FE81E13F5b68F77E851A1251f73,-5e+16,Unstaked,2021-06-30 23:39:07,2021,6
0x0662596A2a8F7FE81E13F5b68F77E851A1251f73,6.049472790891647e+18,Staked,2021-06-30 23:40:14,2021,6
0x6E332d374AAd2B1B28Bad2605370811507f8aE7f,2.4714389153316e+18,Staked,2021-06-30 23:44:39,2021,6
0x6519E6117480D140CD7d33163aC30fD01812f34a,5.185037817123898e+18,Staked,2021-06-30 23:47:17,2021,6
0x55126aB05C76fF8dEC5FA6d857AC25d366F0CA12,6.870949047992448e+19,Staked,2021-06-30 23:55:15,2021,6
0xc237e2Fb73d56CB6c2eafd8997e60d518185b2Ad,7.898668300086206e+16,Staked,2021-07-01 00:07:11,2021,7
0x3142Df79ECC79053F62C7F850A80E96753569Ac5,9.328493083146097e+17,Staked,2021-07-01 00:14:16,2021,7
0x6e3AA85dB95BBA36276a37ED93B12B7AB0782aFB,1e+20,Staked,2021-07-01 00:15:31,2021,7
0x6e3AA85dB95BBA36276a37ED93B12B7AB0782aFB,1e+20,Staked,2021-07-01 00:16:24,2021,7
0x6e3AA85dB95BBA36276a37ED93B12B7AB0782aFB,1e+20,Staked,2021-07-01 00:20:34,2021,7
0x938b1423Bfd028Bf0d9e592D1F96d1952107ed26,5.01213094303495e+19,Staked,2021-07-01 00:24:44,2021,7
0x6e3AA85dB95BBA36276a37ED93B12B7AB0782aFB,2.1820873481903604e+20,Staked,2021-07-01 00:27:29,2021,7
0x573B96be41Bb65135CF14319319A498FbA928D9D,3.0953559453804933e+18,Staked,2021-07-01 00:28:36,2021,7
0x97b90FBc8904F861F76CB06BFa0A465b72C5E662,5.482615399986184e+18,Staked,2021-07-01 00:31:49,2021,7
0x7E09611bD5097540D69EE7b694de84B2Cbd357c0,3.0158004142460264e+19,Staked,2021-07-01 00:35:01,2021,7
0xae7AC7344159183Bf86927005BFF109a4aA3c44c,1.039587498577732e+20,Staked,2021-07-01 00:37:26,2021,7
0x2839e753475D73B87CBbE3C4b38DbF442952E31B,3.930511935265979e+18,Staked,2021-07-01 00:37:38,2021,7
0x7E09611bD5097540D69EE7b694de84B2Cbd357c0,1.2065579839699294e+19,Staked,2021-07-01 00:44:43,2021,7
0x2D4C38d80914084D90C55AE6622eB7859Ea9AB64,8.044618782560957e+19,Staked,2021-07-01 00:47:04,2021,7
0x90E9674292ACDdb0f80021E745798e07731fd16D,8.967046010306737e+19,Staked,2021-07-01 00:54:54,2021,7
0xBD1f7d88C76A86C60d41bDDD4819fAe404e7151E,1.8169960551769157e+18,Staked,2021-07-01 00:55:09,2021,7
0x368663a73307373c06c5A7aFE6855954cDF8675C,2.0817074538020245e+21,Staked,2021-07-01 00:57:45,2021,7
0x2dB3c0F42022FDC8dfE70036Fee85e48a24B88af,2.2437305572784655e+18,Staked,2021-07-01 01:00:41,2021,7
0xe003ff793F9232C93fe3681DC741939052aeD1ad,5.532225970734294e+19,Staked,2021-07-01 01:01:50,2021,7
0x1391C4C4e845d0E5aE0f80d7072389B4D1d8B064,6.401993206744525e+18,Staked,2021-07-01 01:16:33,2021,7
0x9d643f14Bf568cc96a28baCa96cb95adddb098df,1.445e+19,Staked,2021-07-01 01:20:54,2021,7
0x9d643f14Bf568cc96a28baCa96cb95adddb098df,1.3003017178129836e+19,Staked,2021-07-01 01:21:56,2021,7
0x333c2FbEaADD27996D3209128A4e8AA7886Aa2c9,5.546257138980849e+20,Staked,2021-07-01 01:25:17,2021,7
0xECc953EFBd82D7Dea4aa0F7Bc3329Ea615e0CfF2,4.9e+19,Staked,2021-07-01 01:25:25,2021,7
0x0662596A2a8F7FE81E13F5b68F77E851A1251f73,-6.049472790891647e+18,Unstaked,2021-07-01 01:28:39,2021,7
0x0597433eD2970fef8976E106e77dB2E996F5A353,1.3794420309520915e+20,Staked,2021-07-01 01:31:14,2021,7
0x75E26205C2Bbf944EdeF2ac1E309b0A7aed4E524,4.4624517838825385e+18,Staked,2021-07-01 01:32:12,2021,7
0x7E9Fc755cA672c2F8C71d23130ddB2bAea20a574,3.901388090473283e+19,Staked,2021-07-01 01:38:25,2021,7
0xfb86e4e9a9e75673fb1046FEE48a6B9937013618,3.3562051229271286e+19,Staked,2021-07-01 01:43:32,2021,7
0xD314749C5E91e5Ee11d0E5f5cb88ddbBD755F0DD,7.247885323202281e+18,Staked,2021-07-01 01:44:45,2021,7
0x38d0DBecda3B81faa65CdCe0caE4C4dB30dEc786,6e+20,Staked,2021-07-01 01:49:57,2021,7
0xE00954673Ea4D16Dcfb58B965b76023e338fE652,8.119753458922665e+20,Staked,2021-07-01 01:49:57,2021,7
0x53D81F1F6DED8c74F0fd29C7C35413a0F8DE321E,6e+20,Staked,2021-07-01 01:53:36,2021,7
0x38d0DBecda3B81faa65CdCe0caE4C4dB30dEc786,6e+20,Staked,2021-07-01 01:54:28,2021,7
0x0f278c56b52B4C0E2a69b30A0b591d237C783907,1.621767244759429e+18,Staked,2021-07-01 01:54:59,2021,7
0x53D81F1F6DED8c74F0fd29C7C35413a0F8DE321E,1.1472264725159453e+20,Staked,2021-07-01 01:55:14,2021,7
0x38d0DBecda3B81faa65CdCe0caE4C4dB30dEc786,5.663913685936059e+20,Staked,2021-07-01 01:55:42,2021,7
0xD1a3D55809E900E94c15754cBaD4b7F31bD47Df5,1.3630460133850962e+20,Staked,2021-07-01 02:05:03,2021,7
0x441B9f1BB3B37E529E800f5AA8E8aCC05B27FA00,1.854385877341165e+18,Staked,2021-07-01 02:07:12,2021,7
0x8A92a9839983291541D02d619ED3db49832612Aa,3.951090273189525e+19,Staked,2021-07-01 02:13:21,2021,7
0xc69B0e3ce5be098c750a56dc1c4f81cE89683c89,1.0034646345379566e+19,Staked,2021-07-01 02:15:08,2021,7
0xECc953EFBd82D7Dea4aa0F7Bc3329Ea615e0CfF2,1.4765094021154855e+20,Staked,2021-07-01 02:20:09,2021,7
0x2079C29Be9c8095042edB95f293B5b510203d6cE,5.50452662547013e+21,Staked,2021-07-01 02:25:32,2021,7
0x815612815D7fB01B1E8a97fe4A0996e77245A3Aa,2.6956895885382395e+20,Staked,2021-07-01 02:33:55,2021,7
0x198ac467561b16F6701f048bA62Aa34a16625Ae7,3.046724543052973e+19,Staked,2021-07-01 02:34:47,2021,7
0x2079C29Be9c8095042edB95f293B5b510203d6cE,1.80982837813695e+21,Staked,2021-07-01 02:34:59,2021,7
0xC6c3D0dBC4e7914601176ea3afe5CcA46A29BEd3,8.575272991671209e+17,Staked,2021-07-01 02:44:45,2021,7
0x1dE7939eD3e65ADaff2C3912CCdE8265a06b6700,7.379043586890958e+18,Staked,2021-07-01 02:47:03,2021,7
0x4b41AA10bf309aa7b5eB30e18263fd9963434F2d,2.049517242542032e+18,Staked,2021-07-01 02:47:03,2021,7
0x00Bf5ec16471769882C6aA21d99feCF7A8f5d94E,1.6379801625633317e+19,Staked,2021-07-01 02:49:10,2021,7
0x313e58C1bCf9fe3380D5AC5600054b5Fb3677FB9,1.1471256026355909e+19,Staked,2021-07-01 02:57:15,2021,7
0x9Bb3D4cC7251FA56440E0145162319FCFECCF975,3.308242554499976e+19,Staked,2021-07-01 02:59:54,2021,7
0xc6bEC62b1d9aa978AC74Ad9AdE34B125D1d5C543,1.70562424743886e+20,Staked,2021-07-01 02:59:56,2021,7
0x9A3070B6fF2EBf11163Fba4610C4ECf971211A24,4.339677253245783e+19,Staked,2021-07-01 03:04:41,2021,7
0x55DdB502ae181921168D465b89D905242267F229,1.8118305086311117e+18,Staked,2021-07-01 03:07:30,2021,7
0x6b9c441916974D4E8e9555D7CC49BC41724aDaD2,3.3453014195254927e+19,Staked,2021-07-01 03:16:36,2021,7
0xdd8165709a084ccdfeBd1475c3b831B8E75BDeF5,1.7034276180065546e+19,Staked,2021-07-01 03:18:35,2021,7
0x98Ecc36909664F3809ddaEdDfF02c09B170D8F42,2.8989617977228685e+19,Staked,2021-07-01 03:20:08,2021,7
0x00Bf5ec16471769882C6aA21d99feCF7A8f5d94E,4.019577125708704e+18,Staked,2021-07-01 03:20:53,2021,7
0x0bc3668d2AaFa53eD5E5134bA13ec74ea195D000,1.3141872453988193e+18,Staked,2021-07-01 03:21:54,2021,7
0x6362DC17918e291999aa06403857494434a9dF9b,2.140872931097742e+18,Staked,2021-07-01 03:39:15,2021,7
0x32648075ecd353767dA2faFEF3C56a4283567f12,1.4502019390473083e+20,Staked,2021-07-01 03:43:18,2021,7
0x333c2FbEaADD27996D3209128A4e8AA7886Aa2c9,-5.546257138980849e+20,Unstaked,2021-07-01 04:01:05,2021,7
0x333c2FbEaADD27996D3209128A4e8AA7886Aa2c9,7.017776814878931e+20,Staked,2021-07-01 04:05:05,2021,7
0x83034a899aCA197C10782916667615DdDe62581a,3e+18,Staked,2021-07-01 04:25:09,2021,7
0x95861c41E7767Dc737bca90b175AD51e5F7B9ADA,4.0579328531867116e+19,Staked,2021-07-01 04:30:32,2021,7
0x8150a0aB106B4d0AFF29ff2fc74B4203a276681D,1.1646647689777312e+19,Staked,2021-07-01 04:31:26,2021,7
0x5204DCe2999Fc57B9c572e64aF90FB6674FEe707,2.257609599248881e+17,Staked,2021-07-01 04:53:35,2021,7
0xc49b82fB83798dFa51a93811BB1E8D8A02c7a208,1.0549421660419426e+19,Staked,2021-07-01 04:54:08,2021,7
0xf658269Ca1B33E2557F0E0B5088748cbE71B627b,2.7248987792581263e+19,Staked,2021-07-01 05:02:13,2021,7
0x0159Dfc1C745Dc4B10d42d2592335120F1F2D778,4.995651406914279e+19,Staked,2021-07-01 05:11:16,2021,7
0xCB27ba694CF38415005B613DB0a333CDba00435A,3.72340770740255e+18,Staked,2021-07-01 05:26:10,2021,7
0x08C8b685ab907B50FA78d1093daDCCC944880210,5.2327936e+19,Staked,2021-07-01 05:45:35,2021,7
0xD2eeFF73117C86c14F11A6052620848F8dD6E0c8,2.3615822279279022e+19,Staked,2021-07-01 06:43:14,2021,7
0x7603bCf2F8DAe96eE7d7373394c832cF4BB70454,5.120722196162609e+18,Staked,2021-07-01 06:58:52,2021,7
0xa31e99Ab181D8db8Fb3f84C8f18bbB6229893746,3.8465798502717066e+18,Staked,2021-07-01 07:08:29,2021,7
0x8151a2ABc68919f96446098EB85c48bbbe0eFA5E,1.9089085579546652e+18,Staked,2021-07-01 07:36:10,2021,7
0xCdD1CE3911c794e2339E515Da4812d22bb8C6d05,1.5201922163871943e+19,Staked,2021-07-01 07:54:52,2021,7
0xD0a846eed558d61E65A3543ACc6B9B46619Cd2CE,-4e+18,Unstaked,2021-07-01 08:14:57,2021,7
0xD0a846eed558d61E65A3543ACc6B9B46619Cd2CE,-5.051702178758875e+17,Unstaked,2021-07-01 08:16:31,2021,7
0x62138035B5946938894D2FbD635fE02796D788F1,6.404367161576255e+18,Staked,2021-07-01 08:21:33,2021,7
0xf06415C0b9425Aa78ec7b160Dd5943678dB06EF0,2.367920130491974e+18,Staked,2021-07-01 08:46:29,2021,7
0x215B67D707cEd250c3803a19348E9C565E42d7A3,9.80225962084141e+19,Staked,2021-07-01 09:05:51,2021,7
0xa586Cbf75fB4b8987bAb7d24BE4545fcaa0e757C,1.0037274098537601e+18,Staked,2021-07-01 09:07:01,2021,7
0xF6eee975191cAC1bB0b50cF382Ffc2633538E258,2.8399461482745723e+18,Staked,2021-07-01 09:24:01,2021,7
0x16224283bE3f7C0245d9D259Ea82eaD7fcB8343d,3.679406657977928e+19,Staked,2021-07-01 09:25:26,2021,7
0xa5e23d29D2373aE2CEc6996f12dCad1b0831c873,3.03539645729076e+18,Staked,2021-07-01 10:06:47,2021,7
0xD8276041B083f8864B6e8953988C44e3921dE2C4,5e+17,Staked,2021-07-01 11:16:56,2021,7
0xD8276041B083f8864B6e8953988C44e3921dE2C4,5.040770389988048e+17,Staked,2021-07-01 11:18:27,2021,7
0x8D6c1bc4Df6D55d283fD8fae76934160E0734156,1.4483552160776517e+18,Staked,2021-07-01 11:47:05,2021,7
0x5be28e441F325D8B005839fD69695884f11da063,8.288097590822564e+17,Staked,2021-07-01 12:05:01,2021,7
0x7834626d2AA32e1Ca4EAA8cd481fd0BB3Eba064C,2.4015704770561864e+19,Staked,2021-07-01 12:11:31,2021,7
0xA2dCB52F5cF34a84A2eBFb7D937f7051ae4C697B,2.1406950555932873e+19,Staked,2021-07-01 12:11:54,2021,7
0x75df425D9001A2C11Aef8B53626870945ecca01B,2.93739334544722e+18,Staked,2021-07-01 12:34:16,2021,7
0x32F03A6528Cee316fe16949EDf076a450cBf2019,2.85043549608102e+18,Staked,2021-07-01 12:34:32,2021,7
0x6dba7f95386e4129f92B59482Fa356bC74f29c5b,2.8585610245853834e+18,Staked,2021-07-01 12:49:42,2021,7
0xFdb6aa8a976879EC9EE540bcDe874615b05c1867,1.888010550685447e+18,Staked,2021-07-01 12:51:18,2021,7
0x002e843f85521c4e48e667185663902a7A3a9C10,1.689171791055648e+18,Staked,2021-07-01 13:52:52,2021,7
0x38dAEa6f17E4308b0Da9647dB9ca6D84a3A7E195,1.18918203133686e+19,Staked,2021-07-01 14:52:26,2021,7
0xe003ff793F9232C93fe3681DC741939052aeD1ad,5.7837780398008e+18,Staked,2021-07-01 15:26:05,2021,7
0xE641Dca2E131FA8BFe1D7931b9b040e3fE0c5BDc,5.726890132680907e+20,Staked,2021-07-01 16:14:41,2021,7
0x19537BADE509ea6C4BCc8101dC44c72042116Dda,2.08094847053609e+20,Staked,2021-07-01 16:16:00,2021,7
0x19537BADE509ea6C4BCc8101dC44c72042116Dda,-2.08094847053609e+20,Unstaked,2021-07-01 16:17:53,2021,7
0x40Db9F106b1CFa1d070f1B1476B1F073f7317186,1.8099938738291e+18,Staked,2021-07-01 16:38:23,2021,7
0x19537BADE509ea6C4BCc8101dC44c72042116Dda,2.08094847053609e+20,Staked,2021-07-01 16:51:21,2021,7
0x03Dc54Da70469dc3d53D4aF0AE43236B6ff4F2b7,1.016533555735009e+19,Staked,2021-07-01 17:00:16,2021,7
0xE641Dca2E131FA8BFe1D7931b9b040e3fE0c5BDc,2.8260499980957444e+20,Staked,2021-07-01 17:26:17,2021,7
0x1328e154A9C1dBC314A5f91341ED95771159Cd57,2.546346972634871e+18,Staked,2021-07-01 17:54:05,2021,7
0x8150a0aB106B4d0AFF29ff2fc74B4203a276681D,5.483166720722492e+18,Staked,2021-07-01 18:39:54,2021,7
0x865FC5C542280C9Dba0D559f67112179e20574D2,2.8774688543282693e+18,Staked,2021-07-01 19:37:57,2021,7
0xe28e637416C364EFe05459e0A70887863D396F4F,2.8064131404527062e+17,Staked,2021-07-01 19:45:05,2021,7
0x223146d4Bd5fEF3003c48c0d2e6E94ba629fA1D7,5e+18,Staked,2021-07-01 20:47:03,2021,7
0x4aE76683699fBed0c6E2373730FB68162cE30188,2.746707266865407e+18,Staked,2021-07-01 20:50:07,2021,7
0x223146d4Bd5fEF3003c48c0d2e6E94ba629fA1D7,4.3684373591307387e+18,Staked,2021-07-01 20:52:03,2021,7
0xeB7AEbE858c64450E3144512189A0fFeBB838d59,1.2786845040062822e+19,Staked,2021-07-01 21:26:20,2021,7
0x79d3108606BA64A69A2aFf9485912759a871869A,4.400656310563079e+18,Staked,2021-07-01 21:31:27,2021,7
0x22a197b1029523e2b4213ADFe762193182eC9757,2.7763256297367218e+20,Staked,2021-07-01 21:35:36,2021,7
0xcF3A43765250cC13792642bAeD5881FB9EfAcec8,2.5721477542115946e+19,Staked,2021-07-01 22:15:53,2021,7
0x875b2D9Aa35F6e184921071BB00d210F2FBCFDCc,8.297468050977712e+18,Staked,2021-07-01 23:07:08,2021,7
0x87715066DAF3c2E0A05085A2F1B6087b90AEAf82,2.6137616178650593e+18,Staked,2021-07-01 23:23:51,2021,7
0x50729246D44Ad421Ac22ADFc339E0F2B79239dE1,1.8383969572580065e+18,Staked,2021-07-01 23:49:29,2021,7
0xe28e637416C364EFe05459e0A70887863D396F4F,9.91605373758846e+17,Staked,2021-07-01 23:49:39,2021,7
0x4Ce96AaCBf4a605084d757141bE016De8431b285,2.8356286494772526e+18,Staked,2021-07-01 23:52:06,2021,7
0x22a197b1029523e2b4213ADFe762193182eC9757,-2.7763256297367218e+20,Unstaked,2021-07-02 02:06:42,2021,7
0x22a197b1029523e2b4213ADFe762193182eC9757,2.7763256297367218e+20,Staked,2021-07-02 02:08:56,2021,7
0xE641Dca2E131FA8BFe1D7931b9b040e3fE0c5BDc,-2.8260499980957444e+20,Unstaked,2021-07-02 02:14:53,2021,7
0xE641Dca2E131FA8BFe1D7931b9b040e3fE0c5BDc,-5.726890132680907e+20,Unstaked,2021-07-02 02:16:43,2021,7
0xE641Dca2E131FA8BFe1D7931b9b040e3fE0c5BDc,8.552940130776651e+20,Staked,2021-07-02 02:18:28,2021,7
0x3bE99f9A8C45B6fB117aC65cb38Ae9461720478d,3.950419409830248e+19,Staked,2021-07-02 02:26:57,2021,7
0x571749b535BcE7E8852fF995d0B9639c065be860,4.516549496473028e+20,Staked,2021-07-02 02:31:49,2021,7
0xe003ff793F9232C93fe3681DC741939052aeD1ad,1.5105299276752212e+18,Staked,2021-07-02 05:07:00,2021,7
0x667e89535f11505A85DD5429Ece483F268685971,1.1077039429162895e+20,Staked,2021-07-02 05:08:05,2021,7
0x3e17fac953DE2Cd729B0aCe7f6d4353387717e9e,4.348210594488904e+19,Staked,2021-07-02 05:12:46,2021,7
0x3bE99f9A8C45B6fB117aC65cb38Ae9461720478d,8.069991389329736e+18,Staked,2021-07-02 06:44:52,2021,7
0x3238934316238ebBdA1ffb229ec9A37BF66C5564,3.137000952051e+18,Staked,2021-07-02 06:47:49,2021,7
0xc30BC725c838fe3db28aAd9D8d2A7c23D4e99A14,2.290888536658651e+21,Staked,2021-07-02 07:24:56,2021,7
0xF786b0717f045595c5A3904262B8EF649Bd666F2,1.318817035524993e+18,Staked,2021-07-02 08:37:35,2021,7
0x7d56622072BAc5723547fb6de13C1996e47A6220,4.2349795642833414e+17,Staked,2021-07-02 09:50:08,2021,7
0x5340c96C6cF93aB54f1bB9aE927a1Fd4A19336CE,2.40113510890156e+19,Staked,2021-07-02 10:27:17,2021,7
0x162F5973Db30d8A8b17acCF92BF9Ef13d2103e24,3.409214988174488e+17,Staked,2021-07-02 10:48:46,2021,7
